"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57748779";"05";"1274978";"";"";"61229";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/09/16 00:00:00.000";"2024/10/11 00:00:00.000";"3M23456  3T23456  5N123 (16/09/2024 - 11/10/2024)";"9";"10";"REGULAR";"false";"2025/02/01 15:54:54.203000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748780";"01";"1419618";"";"";"58272";"8";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/20 00:00:00.000";"26M45 4M234  245T234 (25/11/2024 - 20/12/2024)";"44";"45";"REGULAR";"false";"2025/01/30 10:33:54.518000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748780";"01";"3050262";"";"";"58272";"12";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/20 00:00:00.000";"26M45 4M234  245T234 (25/11/2024 - 20/12/2024)";"44";"45";"REGULAR";"false";"2025/01/30 10:33:54.518000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748780";"01";"2249092";"";"";"58272";"30";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/20 00:00:00.000";"26M45 4M234  245T234 (25/11/2024 - 20/12/2024)";"44";"45";"REGULAR";"false";"2025/01/30 10:33:54.518000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748780";"01";"2285110";"";"";"58272";"10";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/20 00:00:00.000";"26M45 4M234  245T234 (25/11/2024 - 20/12/2024)";"44";"45";"REGULAR";"false";"2025/01/30 10:33:54.518000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748780";"01";"3385980";"";"";"58272";"20";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/20 00:00:00.000";"26M45 4M234  245T234 (25/11/2024 - 20/12/2024)";"44";"45";"REGULAR";"false";"2025/01/30 10:33:54.518000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748780";"01";"1144582";"";"";"58272";"12";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/11/25 00:00:00.000";"2024/12/20 00:00:00.000";"26M45 4M234  245T234 (25/11/2024 - 20/12/2024)";"44";"45";"REGULAR";"false";"2025/01/30 10:33:54.518000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748781";"01";"3578506";"";"";"61213";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:56:49.761000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748781";"01";"3332273";"";"";"61213";"32";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:56:49.761000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748781";"01";"3342069";"";"";"61213";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:56:49.761000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748782";"02";"1138899";"";"";"61213";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:57:33.895000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748782";"02";"1803442";"";"";"61213";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:57:33.895000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748782";"02";"3342069";"";"";"61213";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:57:33.895000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748782";"02";"3578506";"";"";"61213";"38";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:57:33.895000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748783";"03";"3403033";"";"";"61213";"32";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:58:18.052000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748783";"03";"3342069";"";"";"61213";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:58:18.052000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748783";"03";"3578506";"";"";"61213";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:58:18.052000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748784";"04";"3578506";"";"";"61213";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:59:06.944000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748784";"04";"3342069";"";"";"61213";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:59:06.944000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748784";"04";"1144582";"";"";"61213";"32";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:59:06.944000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748785";"05";"3578506";"";"";"61213";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 14:27:47.851000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748785";"05";"3342069";"";"";"61213";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 14:27:47.851000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748785";"05";"1138899";"";"";"61213";"32";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"2M456  25T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 14:27:47.851000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748786";"01";"3385980";"";"";"61214";"20";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 18:54:02.534000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748786";"01";"3578506";"";"";"61214";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 18:54:02.534000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748786";"01";"3342069";"";"";"61214";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/01/31 18:54:02.534000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748787";"02";"1803442";"";"";"61214";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/02/01 09:52:58.380000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748787";"02";"3578506";"";"";"61214";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/02/01 09:52:58.380000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748787";"02";"2124934";"";"";"61214";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/02/01 09:52:58.380000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748787";"02";"1290074";"";"";"61214";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/02/01 09:52:58.380000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748787";"02";"3342069";"";"";"61214";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"8";"10";"REGULAR";"false";"2025/02/01 09:52:58.380000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748788";"03";"3342069";"";"";"61214";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:53:52.036000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748788";"03";"3578506";"";"";"61214";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:53:52.036000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748788";"03";"3137906";"";"";"61214";"20";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:53:52.036000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748788";"03";"2166798";"";"";"61214";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:53:52.036000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748788";"03";"3050287";"";"";"61214";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:53:52.036000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748788";"03";"2075537";"";"";"61214";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:53:52.036000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748789";"04";"3050428";"";"";"61214";"20";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/02/01 09:54:37.254000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748789";"04";"3342069";"";"";"61214";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/02/01 09:54:37.254000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748789";"04";"3578506";"";"";"61214";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/02/01 09:54:37.254000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748790";"05";"3143237";"";"";"61214";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:55:56.013000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748790";"05";"3332273";"";"";"61214";"8";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:55:56.013000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748790";"05";"3055811";"";"";"61214";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:55:56.013000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748790";"05";"3578506";"";"";"61214";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:55:56.013000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748790";"05";"3342069";"";"";"61214";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"4M23456 6M456  4T23456 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/02/01 09:55:56.013000000";"false";"";"49";"CONSOLIDADA";"";"Presencial"
"57748791";"01";"1260170";"";"";"58274";"20";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/10/14 00:00:00.000";"2024/11/08 00:00:00.000";"235M234  3T234  25N12 (14/10/2024 - 08/11/2024)";"46";"47";"REGULAR";"false";"2025/01/31 18:43:04.212000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748791";"01";"2249092";"";"";"58274";"48";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/10/14 00:00:00.000";"2024/11/08 00:00:00.000";"235M234  3T234  25N12 (14/10/2024 - 08/11/2024)";"46";"47";"REGULAR";"false";"2025/01/31 18:43:04.212000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748791";"01";"3050262";"";"";"58274";"12";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/10/14 00:00:00.000";"2024/11/08 00:00:00.000";"235M234  3T234  25N12 (14/10/2024 - 08/11/2024)";"46";"47";"REGULAR";"false";"2025/01/31 18:43:04.212000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748791";"01";"3385980";"";"";"58274";"20";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/10/14 00:00:00.000";"2024/11/08 00:00:00.000";"235M234  3T234  25N12 (14/10/2024 - 08/11/2024)";"46";"47";"REGULAR";"false";"2025/01/31 18:43:04.212000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748791";"01";"1144582";"";"";"58274";"12";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2024/10/14 00:00:00.000";"2024/11/08 00:00:00.000";"235M234  3T234  25N12 (14/10/2024 - 08/11/2024)";"46";"47";"REGULAR";"false";"2025/01/31 18:43:04.212000000";"false";"";"59";"CONSOLIDADA";"";"Presencial"
"57748792";"01";"2318344";"";"";"63859";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"12";"12";"REGULAR";"false";"2025/01/31 22:25:12.076000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748792";"01";"1419618";"";"";"63859";"32";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"12";"12";"REGULAR";"false";"2025/01/31 22:25:12.076000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748792";"01";"2128313";"";"";"63859";"6";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"12";"12";"REGULAR";"false";"2025/01/31 22:25:12.076000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748792";"01";"2128313";"";"";"63859";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"12";"12";"REGULAR";"false";"2025/01/31 22:25:12.076000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748792";"01";"1274978";"";"";"63859";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"12";"12";"REGULAR";"false";"2025/01/31 22:25:12.076000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748793";"02";"3060683";"";"";"63859";"32";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"11";"12";"REGULAR";"false";"2025/01/31 22:18:03.574000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748793";"02";"1274978";"";"";"63859";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"11";"12";"REGULAR";"false";"2025/01/31 22:18:03.574000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748793";"02";"2128313";"";"";"63859";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"11";"12";"REGULAR";"false";"2025/01/31 22:18:03.574000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748794";"03";"1046091";"";"";"63859";"32";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"11";"12";"REGULAR";"false";"2025/01/31 22:27:52.000000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748794";"03";"1274978";"";"";"63859";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"11";"12";"REGULAR";"false";"2025/01/31 22:27:52.000000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748794";"03";"2128313";"";"";"63859";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"11";"12";"REGULAR";"false";"2025/01/31 22:27:52.000000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748795";"04";"2314876";"";"";"63859";"4";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"12";"12";"REGULAR";"false";"2025/01/31 22:21:42.957000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748795";"04";"2128313";"";"";"63859";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"12";"12";"REGULAR";"false";"2025/01/31 22:21:42.957000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748795";"04";"1274978";"";"";"63859";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"12";"12";"REGULAR";"false";"2025/01/31 22:21:42.957000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748795";"04";"3050287";"";"";"63859";"32";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"12";"12";"REGULAR";"false";"2025/01/31 22:21:42.957000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748795";"04";"1369381";"";"";"63859";"40";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"25M23456  2N123 (06/01/2025 - 31/01/2025)";"12";"12";"REGULAR";"false";"2025/01/31 22:21:42.957000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748796";"01";"1277375";"";"";"63860";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 20:31:58.973000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748796";"01";"1195933";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 20:31:58.973000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748796";"01";"1274978";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 20:31:58.973000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748796";"01";"2128313";"";"";"63860";"14";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 20:31:58.973000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748796";"01";"3050287";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 20:31:58.973000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748796";"01";"2063513";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"10";"10";"REGULAR";"false";"2025/01/31 20:31:58.973000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748797";"02";"2128313";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/01/31 22:07:06.028000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748797";"02";"3246634";"";"";"63860";"24";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/01/31 22:07:06.028000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
"57748797";"02";"1274978";"";"";"63860";"2";"GRADUAÇÃO";"Campus Caicó";"EMCM";"2024";"2";"2025/01/06 00:00:00.000";"2025/01/31 00:00:00.000";"3M23456  3T23456  5N123 (06/01/2025 - 31/01/2025)";"9";"10";"REGULAR";"false";"2025/01/31 22:07:06.028000000";"false";"";"52";"CONSOLIDADA";"";"Presencial"
